[INFO 2017-06-15 15:14:25,739 main.py:112] Namespace(batch_size=32, display=False, image_size=11, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=5, save_dir='./model', test=False, test_epoch=100, test_interval=100, train=True, train_epoch=10000)
[INFO 2017-06-15 15:14:29,081 main.py:103] epoch 0, training loss: 29718.16, average training loss: 29718.16
[INFO 2017-06-15 15:42:17,622 main.py:103] epoch 759, training loss: 6283.52, average training loss: 7311.88
[INFO 2017-06-15 15:42:19,122 main.py:103] epoch 760, training loss: 6119.90, average training loss: 7310.32
[INFO 2017-06-15 15:42:20,623 main.py:103] epoch 761, training loss: 7305.82, average training loss: 7310.31
[INFO 2017-06-15 15:42:22,124 main.py:103] epoch 762, training loss: 6272.82, average training loss: 7308.95
[INFO 2017-06-15 15:42:23,625 main.py:103] epoch 763, training loss: 7031.54, average training loss: 7308.59
[INFO 2017-06-15 15:42:25,126 main.py:103] epoch 764, training loss: 6935.77, average training loss: 7308.10
[INFO 2017-06-15 15:42:26,628 main.py:103] epoch 765, training loss: 6686.34, average training loss: 7307.29
[INFO 2017-06-15 15:42:28,128 main.py:103] epoch 766, training loss: 6394.44, average training loss: 7306.10
[INFO 2017-06-15 15:42:29,629 main.py:103] epoch 767, training loss: 6677.73, average training loss: 7305.28
[INFO 2017-06-15 15:42:31,130 main.py:103] epoch 768, training loss: 5945.38, average training loss: 7303.51
[INFO 2017-06-15 15:42:32,630 main.py:103] epoch 769, training loss: 7162.04, average training loss: 7303.33
[INFO 2017-06-15 15:42:34,130 main.py:103] epoch 770, training loss: 7511.21, average training loss: 7303.60
[INFO 2017-06-15 15:42:35,631 main.py:103] epoch 771, training loss: 6705.86, average training loss: 7302.82
[INFO 2017-06-15 15:42:37,131 main.py:103] epoch 772, training loss: 6412.96, average training loss: 7301.67
[INFO 2017-06-15 15:42:38,633 main.py:103] epoch 773, training loss: 6457.88, average training loss: 7300.58
[INFO 2017-06-15 15:42:40,133 main.py:103] epoch 774, training loss: 6702.65, average training loss: 7299.81
[INFO 2017-06-15 15:42:41,634 main.py:103] epoch 775, training loss: 6577.20, average training loss: 7298.88
[INFO 2017-06-15 15:42:43,134 main.py:103] epoch 776, training loss: 6451.79, average training loss: 7297.79
[INFO 2017-06-15 15:42:44,634 main.py:103] epoch 777, training loss: 6642.72, average training loss: 7296.95
[INFO 2017-06-15 15:42:46,136 main.py:103] epoch 778, training loss: 6348.75, average training loss: 7295.73
[INFO 2017-06-15 15:42:47,638 main.py:103] epoch 779, training loss: 7141.01, average training loss: 7295.53
[INFO 2017-06-15 15:42:49,138 main.py:103] epoch 780, training loss: 6767.59, average training loss: 7294.86
[INFO 2017-06-15 15:42:50,638 main.py:103] epoch 781, training loss: 6915.97, average training loss: 7294.37
[INFO 2017-06-15 15:42:52,142 main.py:103] epoch 782, training loss: 7364.55, average training loss: 7294.46
[INFO 2017-06-15 15:42:53,643 main.py:103] epoch 783, training loss: 6590.69, average training loss: 7293.56
[INFO 2017-06-15 15:42:55,144 main.py:103] epoch 784, training loss: 6454.84, average training loss: 7292.50
[INFO 2017-06-15 15:42:56,643 main.py:103] epoch 785, training loss: 7228.21, average training loss: 7292.41
[INFO 2017-06-15 15:42:58,143 main.py:103] epoch 786, training loss: 6748.59, average training loss: 7291.72
[INFO 2017-06-15 15:42:59,642 main.py:103] epoch 787, training loss: 7173.57, average training loss: 7291.57
[INFO 2017-06-15 15:43:01,141 main.py:103] epoch 788, training loss: 6151.98, average training loss: 7290.13
[INFO 2017-06-15 15:43:02,639 main.py:103] epoch 789, training loss: 7235.33, average training loss: 7290.06
[INFO 2017-06-15 15:43:04,138 main.py:103] epoch 790, training loss: 6933.35, average training loss: 7289.61
[INFO 2017-06-15 15:43:05,637 main.py:103] epoch 791, training loss: 6490.47, average training loss: 7288.60
[INFO 2017-06-15 15:43:07,135 main.py:103] epoch 792, training loss: 7049.28, average training loss: 7288.30
[INFO 2017-06-15 15:43:08,635 main.py:103] epoch 793, training loss: 6557.02, average training loss: 7287.38
[INFO 2017-06-15 15:43:10,135 main.py:103] epoch 794, training loss: 6639.55, average training loss: 7286.56
[INFO 2017-06-15 15:43:11,635 main.py:103] epoch 795, training loss: 6856.92, average training loss: 7286.02
[INFO 2017-06-15 15:43:13,135 main.py:103] epoch 796, training loss: 6654.84, average training loss: 7285.23
[INFO 2017-06-15 15:43:14,635 main.py:103] epoch 797, training loss: 5868.46, average training loss: 7283.45
[INFO 2017-06-15 15:43:16,132 main.py:103] epoch 798, training loss: 6326.24, average training loss: 7282.26
[INFO 2017-06-15 15:43:17,631 main.py:103] epoch 799, training loss: 6296.36, average training loss: 7281.02
[INFO 2017-06-15 15:43:17,631 main.py:105] epoch 799, testing
[INFO 2017-06-15 15:44:33,596 main.py:54] average testing loss: 6718.98
[INFO 2017-06-15 15:44:33,600 main.py:25] current best accuracy: 6698.48
[INFO 2017-06-15 15:44:35,099 main.py:103] epoch 800, training loss: 6941.75, average training loss: 7280.60
[INFO 2017-06-15 15:44:36,597 main.py:103] epoch 801, training loss: 6448.02, average training loss: 7279.56
[INFO 2017-06-15 15:44:38,095 main.py:103] epoch 802, training loss: 6571.70, average training loss: 7278.68
[INFO 2017-06-15 15:44:39,593 main.py:103] epoch 803, training loss: 6464.29, average training loss: 7277.67
[INFO 2017-06-15 15:44:41,090 main.py:103] epoch 804, training loss: 6622.90, average training loss: 7276.85
[INFO 2017-06-15 15:44:42,590 main.py:103] epoch 805, training loss: 6611.87, average training loss: 7276.03
[INFO 2017-06-15 15:44:44,088 main.py:103] epoch 806, training loss: 6369.13, average training loss: 7274.91
[INFO 2017-06-15 15:44:45,587 main.py:103] epoch 807, training loss: 6312.66, average training loss: 7273.71
[INFO 2017-06-15 15:44:47,085 main.py:103] epoch 808, training loss: 6434.44, average training loss: 7272.68
[INFO 2017-06-15 15:44:48,583 main.py:103] epoch 809, training loss: 6490.46, average training loss: 7271.71
[INFO 2017-06-15 15:44:50,081 main.py:103] epoch 810, training loss: 6535.98, average training loss: 7270.80
[INFO 2017-06-15 15:44:51,579 main.py:103] epoch 811, training loss: 5887.41, average training loss: 7269.10
[INFO 2017-06-15 15:44:53,077 main.py:103] epoch 812, training loss: 7235.61, average training loss: 7269.06
[INFO 2017-06-15 15:44:54,575 main.py:103] epoch 813, training loss: 7563.03, average training loss: 7269.42
[INFO 2017-06-15 15:44:56,073 main.py:103] epoch 814, training loss: 6159.69, average training loss: 7268.06
[INFO 2017-06-15 15:44:57,571 main.py:103] epoch 815, training loss: 6882.63, average training loss: 7267.59
[INFO 2017-06-15 15:44:59,070 main.py:103] epoch 816, training loss: 7092.11, average training loss: 7267.37
[INFO 2017-06-15 15:45:00,568 main.py:103] epoch 817, training loss: 6279.62, average training loss: 7266.16
[INFO 2017-06-15 15:45:02,067 main.py:103] epoch 818, training loss: 7097.40, average training loss: 7265.96
[INFO 2017-06-15 15:45:03,565 main.py:103] epoch 819, training loss: 6334.00, average training loss: 7264.82
[INFO 2017-06-15 15:45:05,063 main.py:103] epoch 820, training loss: 6375.31, average training loss: 7263.74
[INFO 2017-06-15 15:45:06,561 main.py:103] epoch 821, training loss: 7000.28, average training loss: 7263.42
[INFO 2017-06-15 15:45:08,059 main.py:103] epoch 822, training loss: 6939.25, average training loss: 7263.02
[INFO 2017-06-15 15:45:09,557 main.py:103] epoch 823, training loss: 7173.98, average training loss: 7262.92
[INFO 2017-06-15 15:45:11,055 main.py:103] epoch 824, training loss: 6936.91, average training loss: 7262.52
[INFO 2017-06-15 15:45:12,552 main.py:103] epoch 825, training loss: 6568.77, average training loss: 7261.68
[INFO 2017-06-15 15:45:14,050 main.py:103] epoch 826, training loss: 6300.08, average training loss: 7260.52
[INFO 2017-06-15 15:45:15,550 main.py:103] epoch 827, training loss: 6250.18, average training loss: 7259.30
[INFO 2017-06-15 15:45:17,050 main.py:103] epoch 828, training loss: 6770.67, average training loss: 7258.71
[INFO 2017-06-15 15:45:18,550 main.py:103] epoch 829, training loss: 6858.44, average training loss: 7258.23
[INFO 2017-06-15 15:45:20,051 main.py:103] epoch 830, training loss: 6743.21, average training loss: 7257.61
[INFO 2017-06-15 15:45:21,550 main.py:103] epoch 831, training loss: 6414.83, average training loss: 7256.59
[INFO 2017-06-15 15:45:23,049 main.py:103] epoch 832, training loss: 6245.48, average training loss: 7255.38
[INFO 2017-06-15 15:45:24,549 main.py:103] epoch 833, training loss: 6933.13, average training loss: 7254.99
[INFO 2017-06-15 15:45:26,049 main.py:103] epoch 834, training loss: 6719.15, average training loss: 7254.35
[INFO 2017-06-15 15:45:27,549 main.py:103] epoch 835, training loss: 6030.63, average training loss: 7252.89
[INFO 2017-06-15 15:45:29,048 main.py:103] epoch 836, training loss: 6790.54, average training loss: 7252.34
[INFO 2017-06-15 15:45:30,547 main.py:103] epoch 837, training loss: 6697.86, average training loss: 7251.67
[INFO 2017-06-15 15:45:32,047 main.py:103] epoch 838, training loss: 5882.23, average training loss: 7250.04
[INFO 2017-06-15 15:45:33,545 main.py:103] epoch 839, training loss: 6277.05, average training loss: 7248.88
[INFO 2017-06-15 15:45:35,045 main.py:103] epoch 840, training loss: 6937.94, average training loss: 7248.51
[INFO 2017-06-15 15:45:36,544 main.py:103] epoch 841, training loss: 6435.33, average training loss: 7247.55
[INFO 2017-06-15 15:45:38,043 main.py:103] epoch 842, training loss: 6878.00, average training loss: 7247.11
[INFO 2017-06-15 15:45:39,548 main.py:103] epoch 843, training loss: 7225.73, average training loss: 7247.08
[INFO 2017-06-15 15:45:41,047 main.py:103] epoch 844, training loss: 6882.63, average training loss: 7246.65
[INFO 2017-06-15 15:45:42,545 main.py:103] epoch 845, training loss: 6950.97, average training loss: 7246.30
[INFO 2017-06-15 15:45:44,045 main.py:103] epoch 846, training loss: 6625.22, average training loss: 7245.57
[INFO 2017-06-15 15:45:45,545 main.py:103] epoch 847, training loss: 6614.48, average training loss: 7244.83
[INFO 2017-06-15 15:45:47,044 main.py:103] epoch 848, training loss: 6520.42, average training loss: 7243.97
[INFO 2017-06-15 15:45:48,542 main.py:103] epoch 849, training loss: 6532.59, average training loss: 7243.14
[INFO 2017-06-15 15:45:50,042 main.py:103] epoch 850, training loss: 6743.53, average training loss: 7242.55
[INFO 2017-06-15 15:45:51,540 main.py:103] epoch 851, training loss: 6098.52, average training loss: 7241.21
[INFO 2017-06-15 15:45:53,038 main.py:103] epoch 852, training loss: 5904.54, average training loss: 7239.64
[INFO 2017-06-15 15:45:54,537 main.py:103] epoch 853, training loss: 7096.27, average training loss: 7239.47
[INFO 2017-06-15 15:45:56,035 main.py:103] epoch 854, training loss: 6506.30, average training loss: 7238.61
[INFO 2017-06-15 15:45:57,533 main.py:103] epoch 855, training loss: 6418.71, average training loss: 7237.66
[INFO 2017-06-15 15:45:59,031 main.py:103] epoch 856, training loss: 6515.52, average training loss: 7236.81
[INFO 2017-06-15 15:46:00,530 main.py:103] epoch 857, training loss: 6353.21, average training loss: 7235.78
[INFO 2017-06-15 15:46:02,029 main.py:103] epoch 858, training loss: 6628.94, average training loss: 7235.08
[INFO 2017-06-15 15:46:03,528 main.py:103] epoch 859, training loss: 6408.24, average training loss: 7234.12
[INFO 2017-06-15 15:46:05,028 main.py:103] epoch 860, training loss: 5904.97, average training loss: 7232.57
[INFO 2017-06-15 15:46:06,527 main.py:103] epoch 861, training loss: 7216.17, average training loss: 7232.55
[INFO 2017-06-15 15:46:08,031 main.py:103] epoch 862, training loss: 6922.82, average training loss: 7232.19
[INFO 2017-06-15 15:46:09,534 main.py:103] epoch 863, training loss: 6747.74, average training loss: 7231.63
[INFO 2017-06-15 15:46:11,032 main.py:103] epoch 864, training loss: 6351.73, average training loss: 7230.62
[INFO 2017-06-15 15:46:12,531 main.py:103] epoch 865, training loss: 6667.05, average training loss: 7229.96
[INFO 2017-06-15 15:46:14,031 main.py:103] epoch 866, training loss: 6950.14, average training loss: 7229.64
[INFO 2017-06-15 15:46:15,530 main.py:103] epoch 867, training loss: 7111.30, average training loss: 7229.51
[INFO 2017-06-15 15:46:17,029 main.py:103] epoch 868, training loss: 5998.54, average training loss: 7228.09
[INFO 2017-06-15 15:46:18,530 main.py:103] epoch 869, training loss: 6331.63, average training loss: 7227.06
[INFO 2017-06-15 15:46:20,028 main.py:103] epoch 870, training loss: 6481.35, average training loss: 7226.20
[INFO 2017-06-15 15:46:21,526 main.py:103] epoch 871, training loss: 6771.84, average training loss: 7225.68
[INFO 2017-06-15 15:46:23,024 main.py:103] epoch 872, training loss: 6303.92, average training loss: 7224.63
[INFO 2017-06-15 15:46:24,531 main.py:103] epoch 873, training loss: 6164.86, average training loss: 7223.41
[INFO 2017-06-15 15:46:26,036 main.py:103] epoch 874, training loss: 6050.00, average training loss: 7222.07
[INFO 2017-06-15 15:46:27,538 main.py:103] epoch 875, training loss: 6598.55, average training loss: 7221.36
[INFO 2017-06-15 15:46:29,046 main.py:103] epoch 876, training loss: 6480.53, average training loss: 7220.52
[INFO 2017-06-15 15:46:30,555 main.py:103] epoch 877, training loss: 6611.31, average training loss: 7219.82
[INFO 2017-06-15 15:46:32,058 main.py:103] epoch 878, training loss: 6335.27, average training loss: 7218.82
[INFO 2017-06-15 15:46:33,627 main.py:103] epoch 879, training loss: 6144.33, average training loss: 7217.59
[INFO 2017-06-15 15:46:35,126 main.py:103] epoch 880, training loss: 6589.47, average training loss: 7216.88
[INFO 2017-06-15 15:46:36,666 main.py:103] epoch 881, training loss: 6530.70, average training loss: 7216.10
[INFO 2017-06-15 15:46:38,170 main.py:103] epoch 882, training loss: 6007.08, average training loss: 7214.73
[INFO 2017-06-15 15:46:39,673 main.py:103] epoch 883, training loss: 6513.43, average training loss: 7213.94
[INFO 2017-06-15 15:46:41,231 main.py:103] epoch 884, training loss: 6963.60, average training loss: 7213.66
[INFO 2017-06-15 15:46:42,733 main.py:103] epoch 885, training loss: 6827.09, average training loss: 7213.22
[INFO 2017-06-15 15:46:44,270 main.py:103] epoch 886, training loss: 6027.83, average training loss: 7211.89
[INFO 2017-06-15 15:46:45,773 main.py:103] epoch 887, training loss: 6711.94, average training loss: 7211.32
[INFO 2017-06-15 15:46:47,307 main.py:103] epoch 888, training loss: 7051.29, average training loss: 7211.14
[INFO 2017-06-15 15:46:48,846 main.py:103] epoch 889, training loss: 6789.61, average training loss: 7210.67
[INFO 2017-06-15 15:46:50,393 main.py:103] epoch 890, training loss: 6578.77, average training loss: 7209.96
[INFO 2017-06-15 15:46:51,893 main.py:103] epoch 891, training loss: 6429.64, average training loss: 7209.08
[INFO 2017-06-15 15:46:53,464 main.py:103] epoch 892, training loss: 6510.15, average training loss: 7208.30
[INFO 2017-06-15 15:46:55,017 main.py:103] epoch 893, training loss: 7060.51, average training loss: 7208.14
[INFO 2017-06-15 15:46:56,519 main.py:103] epoch 894, training loss: 7250.32, average training loss: 7208.18
[INFO 2017-06-15 15:46:58,018 main.py:103] epoch 895, training loss: 6438.45, average training loss: 7207.32
[INFO 2017-06-15 15:46:59,551 main.py:103] epoch 896, training loss: 6442.10, average training loss: 7206.47
[INFO 2017-06-15 15:47:01,103 main.py:103] epoch 897, training loss: 6666.96, average training loss: 7205.87
[INFO 2017-06-15 15:47:02,620 main.py:103] epoch 898, training loss: 6222.02, average training loss: 7204.78
[INFO 2017-06-15 15:47:04,188 main.py:103] epoch 899, training loss: 6609.25, average training loss: 7204.11
[INFO 2017-06-15 15:47:04,188 main.py:105] epoch 899, testing
[INFO 2017-06-15 15:48:20,985 main.py:54] average testing loss: 6693.49
[INFO 2017-06-15 15:48:20,989 main.py:21] model save to ./model/final.pth
[INFO 2017-06-15 15:48:20,997 main.py:25] current best accuracy: 6693.49
[INFO 2017-06-15 15:48:22,506 main.py:103] epoch 900, training loss: 6533.58, average training loss: 7203.37
[INFO 2017-06-15 15:48:24,005 main.py:103] epoch 901, training loss: 6622.95, average training loss: 7202.73
[INFO 2017-06-15 15:48:25,505 main.py:103] epoch 902, training loss: 7170.24, average training loss: 7202.69
[INFO 2017-06-15 15:48:27,029 main.py:103] epoch 903, training loss: 6482.80, average training loss: 7201.89
[INFO 2017-06-15 15:48:28,527 main.py:103] epoch 904, training loss: 6419.88, average training loss: 7201.03
[INFO 2017-06-15 15:48:30,040 main.py:103] epoch 905, training loss: 6029.38, average training loss: 7199.74
[INFO 2017-06-15 15:48:31,542 main.py:103] epoch 906, training loss: 7564.88, average training loss: 7200.14
[INFO 2017-06-15 15:48:33,043 main.py:103] epoch 907, training loss: 6725.04, average training loss: 7199.62
[INFO 2017-06-15 15:48:34,580 main.py:103] epoch 908, training loss: 6359.12, average training loss: 7198.69
[INFO 2017-06-15 15:48:36,099 main.py:103] epoch 909, training loss: 7359.09, average training loss: 7198.87
[INFO 2017-06-15 15:48:37,597 main.py:103] epoch 910, training loss: 6466.29, average training loss: 7198.06
[INFO 2017-06-15 15:48:39,097 main.py:103] epoch 911, training loss: 6726.60, average training loss: 7197.55
[INFO 2017-06-15 15:48:40,595 main.py:103] epoch 912, training loss: 6409.34, average training loss: 7196.68
[INFO 2017-06-15 15:48:42,094 main.py:103] epoch 913, training loss: 6619.46, average training loss: 7196.05
[INFO 2017-06-15 15:48:43,593 main.py:103] epoch 914, training loss: 6271.83, average training loss: 7195.04
[INFO 2017-06-15 15:48:45,093 main.py:103] epoch 915, training loss: 5864.80, average training loss: 7193.59
[INFO 2017-06-15 15:48:46,591 main.py:103] epoch 916, training loss: 6894.65, average training loss: 7193.26
[INFO 2017-06-15 15:48:48,093 main.py:103] epoch 917, training loss: 6508.98, average training loss: 7192.52
[INFO 2017-06-15 15:48:49,627 main.py:103] epoch 918, training loss: 6450.87, average training loss: 7191.71
[INFO 2017-06-15 15:48:51,151 main.py:103] epoch 919, training loss: 6237.15, average training loss: 7190.67
[INFO 2017-06-15 15:48:52,650 main.py:103] epoch 920, training loss: 6871.22, average training loss: 7190.33
[INFO 2017-06-15 15:48:54,149 main.py:103] epoch 921, training loss: 6220.75, average training loss: 7189.28
[INFO 2017-06-15 15:48:55,653 main.py:103] epoch 922, training loss: 5606.27, average training loss: 7187.56
[INFO 2017-06-15 15:48:57,152 main.py:103] epoch 923, training loss: 7216.02, average training loss: 7187.59
[INFO 2017-06-15 15:48:58,650 main.py:103] epoch 924, training loss: 6104.62, average training loss: 7186.42
[INFO 2017-06-15 15:49:00,148 main.py:103] epoch 925, training loss: 6748.71, average training loss: 7185.95
[INFO 2017-06-15 15:49:01,656 main.py:103] epoch 926, training loss: 7583.84, average training loss: 7186.38
[INFO 2017-06-15 15:49:03,156 main.py:103] epoch 927, training loss: 6945.33, average training loss: 7186.12
[INFO 2017-06-15 15:49:04,655 main.py:103] epoch 928, training loss: 6038.44, average training loss: 7184.88
[INFO 2017-06-15 15:49:06,158 main.py:103] epoch 929, training loss: 6714.43, average training loss: 7184.38
[INFO 2017-06-15 15:49:07,663 main.py:103] epoch 930, training loss: 6649.82, average training loss: 7183.80
[INFO 2017-06-15 15:49:09,161 main.py:103] epoch 931, training loss: 6216.03, average training loss: 7182.76
[INFO 2017-06-15 15:49:10,664 main.py:103] epoch 932, training loss: 6462.05, average training loss: 7181.99
[INFO 2017-06-15 15:49:12,164 main.py:103] epoch 933, training loss: 6260.13, average training loss: 7181.00
[INFO 2017-06-15 15:49:13,664 main.py:103] epoch 934, training loss: 6177.91, average training loss: 7179.93
[INFO 2017-06-15 15:49:15,163 main.py:103] epoch 935, training loss: 7509.65, average training loss: 7180.28
[INFO 2017-06-15 15:49:16,663 main.py:103] epoch 936, training loss: 6318.23, average training loss: 7179.36
[INFO 2017-06-15 15:49:18,163 main.py:103] epoch 937, training loss: 6681.91, average training loss: 7178.83
[INFO 2017-06-15 15:49:19,664 main.py:103] epoch 938, training loss: 6841.76, average training loss: 7178.47
[INFO 2017-06-15 15:49:21,164 main.py:103] epoch 939, training loss: 6670.60, average training loss: 7177.93
[INFO 2017-06-15 15:49:22,663 main.py:103] epoch 940, training loss: 5744.99, average training loss: 7176.41
[INFO 2017-06-15 15:49:24,161 main.py:103] epoch 941, training loss: 6720.30, average training loss: 7175.93
[INFO 2017-06-15 15:49:25,662 main.py:103] epoch 942, training loss: 6623.21, average training loss: 7175.34
[INFO 2017-06-15 15:49:27,162 main.py:103] epoch 943, training loss: 7208.93, average training loss: 7175.38
[INFO 2017-06-15 15:49:28,660 main.py:103] epoch 944, training loss: 5627.09, average training loss: 7173.74
[INFO 2017-06-15 15:49:30,158 main.py:103] epoch 945, training loss: 6695.73, average training loss: 7173.23
[INFO 2017-06-15 15:49:31,655 main.py:103] epoch 946, training loss: 6271.62, average training loss: 7172.28
[INFO 2017-06-15 15:49:33,153 main.py:103] epoch 947, training loss: 6202.62, average training loss: 7171.26
[INFO 2017-06-15 15:49:34,651 main.py:103] epoch 948, training loss: 6261.92, average training loss: 7170.30
[INFO 2017-06-15 15:49:36,148 main.py:103] epoch 949, training loss: 6941.73, average training loss: 7170.06
[INFO 2017-06-15 15:49:37,648 main.py:103] epoch 950, training loss: 6391.09, average training loss: 7169.24
[INFO 2017-06-15 15:49:39,152 main.py:103] epoch 951, training loss: 6715.21, average training loss: 7168.76
[INFO 2017-06-15 15:49:40,655 main.py:103] epoch 952, training loss: 6924.88, average training loss: 7168.51
[INFO 2017-06-15 15:49:42,160 main.py:103] epoch 953, training loss: 6365.21, average training loss: 7167.67
[INFO 2017-06-15 15:49:43,659 main.py:103] epoch 954, training loss: 6496.80, average training loss: 7166.96
[INFO 2017-06-15 15:49:45,157 main.py:103] epoch 955, training loss: 7129.96, average training loss: 7166.92
[INFO 2017-06-15 15:49:46,657 main.py:103] epoch 956, training loss: 7428.29, average training loss: 7167.20
[INFO 2017-06-15 15:49:48,155 main.py:103] epoch 957, training loss: 6387.19, average training loss: 7166.38
[INFO 2017-06-15 15:49:49,653 main.py:103] epoch 958, training loss: 6950.01, average training loss: 7166.16
[INFO 2017-06-15 15:49:51,152 main.py:103] epoch 959, training loss: 6620.36, average training loss: 7165.59
[INFO 2017-06-15 15:49:52,650 main.py:103] epoch 960, training loss: 7435.80, average training loss: 7165.87
[INFO 2017-06-15 15:49:54,149 main.py:103] epoch 961, training loss: 5890.71, average training loss: 7164.54
[INFO 2017-06-15 15:49:55,648 main.py:103] epoch 962, training loss: 6341.56, average training loss: 7163.69
[INFO 2017-06-15 15:49:57,149 main.py:103] epoch 963, training loss: 5814.51, average training loss: 7162.29
[INFO 2017-06-15 15:49:58,649 main.py:103] epoch 964, training loss: 5555.52, average training loss: 7160.63
[INFO 2017-06-15 15:50:00,147 main.py:103] epoch 965, training loss: 6854.73, average training loss: 7160.31
[INFO 2017-06-15 15:50:01,647 main.py:103] epoch 966, training loss: 6387.19, average training loss: 7159.51
[INFO 2017-06-15 15:50:03,145 main.py:103] epoch 967, training loss: 6612.94, average training loss: 7158.94
[INFO 2017-06-15 15:50:04,644 main.py:103] epoch 968, training loss: 7250.38, average training loss: 7159.04
[INFO 2017-06-15 15:50:06,142 main.py:103] epoch 969, training loss: 6298.61, average training loss: 7158.15
[INFO 2017-06-15 15:50:07,643 main.py:103] epoch 970, training loss: 6651.52, average training loss: 7157.63
[INFO 2017-06-15 15:50:09,143 main.py:103] epoch 971, training loss: 6531.29, average training loss: 7156.99
[INFO 2017-06-15 15:50:10,640 main.py:103] epoch 972, training loss: 7312.56, average training loss: 7157.15
[INFO 2017-06-15 15:50:12,138 main.py:103] epoch 973, training loss: 5949.50, average training loss: 7155.91
[INFO 2017-06-15 15:50:13,634 main.py:103] epoch 974, training loss: 6955.74, average training loss: 7155.70
[INFO 2017-06-15 15:50:15,133 main.py:103] epoch 975, training loss: 6667.31, average training loss: 7155.20
[INFO 2017-06-15 15:50:16,631 main.py:103] epoch 976, training loss: 6119.87, average training loss: 7154.14
[INFO 2017-06-15 15:50:18,128 main.py:103] epoch 977, training loss: 6214.73, average training loss: 7153.18
[INFO 2017-06-15 15:50:19,626 main.py:103] epoch 978, training loss: 6187.40, average training loss: 7152.19
[INFO 2017-06-15 15:50:21,123 main.py:103] epoch 979, training loss: 6613.40, average training loss: 7151.64
[INFO 2017-06-15 15:50:22,620 main.py:103] epoch 980, training loss: 7070.97, average training loss: 7151.56
[INFO 2017-06-15 15:50:24,118 main.py:103] epoch 981, training loss: 6735.29, average training loss: 7151.14
[INFO 2017-06-15 15:50:25,620 main.py:103] epoch 982, training loss: 6067.15, average training loss: 7150.03
[INFO 2017-06-15 15:50:27,119 main.py:103] epoch 983, training loss: 6405.54, average training loss: 7149.28
[INFO 2017-06-15 15:50:28,618 main.py:103] epoch 984, training loss: 7060.13, average training loss: 7149.19
[INFO 2017-06-15 15:50:30,116 main.py:103] epoch 985, training loss: 6427.84, average training loss: 7148.46
[INFO 2017-06-15 15:50:31,615 main.py:103] epoch 986, training loss: 5867.06, average training loss: 7147.16
[INFO 2017-06-15 15:50:33,122 main.py:103] epoch 987, training loss: 6397.09, average training loss: 7146.40
[INFO 2017-06-15 15:50:34,620 main.py:103] epoch 988, training loss: 6876.04, average training loss: 7146.12
[INFO 2017-06-15 15:50:36,118 main.py:103] epoch 989, training loss: 5764.77, average training loss: 7144.73
[INFO 2017-06-15 15:50:37,615 main.py:103] epoch 990, training loss: 7226.46, average training loss: 7144.81
[INFO 2017-06-15 15:50:39,112 main.py:103] epoch 991, training loss: 6066.83, average training loss: 7143.73
[INFO 2017-06-15 15:50:40,619 main.py:103] epoch 992, training loss: 7771.40, average training loss: 7144.36
[INFO 2017-06-15 15:50:42,118 main.py:103] epoch 993, training loss: 6451.65, average training loss: 7143.66
[INFO 2017-06-15 15:50:43,615 main.py:103] epoch 994, training loss: 7534.25, average training loss: 7144.05
[INFO 2017-06-15 15:50:45,113 main.py:103] epoch 995, training loss: 7184.60, average training loss: 7144.09
[INFO 2017-06-15 15:50:46,610 main.py:103] epoch 996, training loss: 6957.89, average training loss: 7143.91
[INFO 2017-06-15 15:50:48,107 main.py:103] epoch 997, training loss: 7074.68, average training loss: 7143.84
[INFO 2017-06-15 15:50:49,606 main.py:103] epoch 998, training loss: 6754.89, average training loss: 7143.45
[INFO 2017-06-15 15:50:51,104 main.py:103] epoch 999, training loss: 6358.46, average training loss: 7142.66
[INFO 2017-06-15 15:50:51,105 main.py:105] epoch 999, testing
[INFO 2017-06-15 15:52:06,872 main.py:54] average testing loss: 6660.22
[INFO 2017-06-15 15:52:06,875 main.py:21] model save to ./model/final.pth
[INFO 2017-06-15 15:52:06,883 main.py:25] current best accuracy: 6660.22
[INFO 2017-06-15 15:52:08,383 main.py:103] epoch 1000, training loss: 6142.06, average training loss: 7119.09
[INFO 2017-06-15 15:52:09,883 main.py:103] epoch 1001, training loss: 6264.09, average training loss: 7100.24
[INFO 2017-06-15 15:52:11,380 main.py:103] epoch 1002, training loss: 7311.52, average training loss: 7084.55
[INFO 2017-06-15 15:52:12,878 main.py:103] epoch 1003, training loss: 5623.04, average training loss: 7070.12
[INFO 2017-06-15 15:52:14,376 main.py:103] epoch 1004, training loss: 6751.38, average training loss: 7058.08
[INFO 2017-06-15 15:52:15,874 main.py:103] epoch 1005, training loss: 6639.02, average training loss: 7047.78
[INFO 2017-06-15 15:52:17,371 main.py:103] epoch 1006, training loss: 6593.68, average training loss: 7039.11
[INFO 2017-06-15 15:52:18,868 main.py:103] epoch 1007, training loss: 6851.94, average training loss: 7030.82
[INFO 2017-06-15 15:52:20,365 main.py:103] epoch 1008, training loss: 6172.69, average training loss: 7022.76
[INFO 2017-06-15 15:52:21,863 main.py:103] epoch 1009, training loss: 6481.49, average training loss: 7015.44
[INFO 2017-06-15 15:52:23,361 main.py:103] epoch 1010, training loss: 6659.81, average training loss: 7009.92
